OBJECTID,PlotKey,RecKey,DateModified,FormType,FormDate,LineKey,Observer,Recorder,DataEntry,DataErrorChecking,SoilStabSubSurface,Notes,DateLoadedInDb,PrimaryKey,DBKey,created_user,created_date,last_edited_user,last_edited_date,GlobalID
74637,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-151_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-151_V1,7/27/2021 20:34:09,,7/13/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-151_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-151_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{CB8CCE2F-67DC-49DB-A77A-7F7A2095E818}
74638,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-273_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-273_V1,7/27/2021 20:34:10,,7/14/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-273_V1,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-273_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{B6C63527-A5DA-45E4-A44F-1C008ECB74EA}
74639,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-289_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-289_V1,7/27/2021 20:34:11,,7/19/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-289_V1,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-289_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{10060486-D47D-4508-98C6-F3E45A2296D1}
74640,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-278_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-278_V1,7/27/2021 20:34:13,,7/20/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-278_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-278_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{F9FB6C46-DB15-4AAA-8305-BD718E341889}
74722,CO_CO_Uncompahgre_Field_Office_LUP_2018_RI-202_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_RI-202_V1,8/11/2021 18:44:30,,7/29/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_RI-202_V1,Jack Whalen,Jack Whalen,,,,"Area flooded, matted debris made points 12 and 20 impossible to sample.",2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_RI-202_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{1EE607A3-E750-4F7C-ACCB-C7FAAE4BD782}
74723,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-090_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-090_V1,8/11/2021 18:44:32,,7/30/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-090_V1,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-090_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{3B391297-6F13-4E36-A36C-1B414E347706}
74724,CO_CO_Uncompahgre_Field_Office_LUP_2018_RI-204_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_RI-204_V1,8/11/2021 18:44:32,,8/2/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_RI-204_V1,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_RI-204_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{0CB00A37-05A4-47D4-9106-7BD3E513B9FE}
74725,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-092_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-092_V1,8/11/2021 18:44:33,,8/10/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-092_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-092_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{DFFC0F83-1F64-4D2F-9747-ED61191BC24D}
74726,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-293_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-293_V1,8/11/2021 18:44:34,,8/10/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-293_V1,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-293_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{DD97A596-FEE8-4590-BA5F-8D3A008170C1}
74727,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-286_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-286_V1,8/11/2021 18:50:13,,7/28/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-286_V1,Tyver Butler,Tyver Butler,,,,"Data had to be entered after crew left plot, therefor the gps mark will not be useful. ",2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-286_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{5DC0C144-7996-4AC0-B122-220E4E63564D}
74782,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-391_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-391_V1,8/24/2021 20:14:36,,8/14/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-391_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-391_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{DE79F0BA-C225-4E16-ADA4-5DA3430C3FC8}
74783,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-292_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-292_V1,8/24/2021 20:14:38,,8/15/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-292_V1,Tyver Butler,Tyver Butler,,,,All unable to sample points were exposed bedrock with no soil on them.  Based off criteria they were left as a stability reading of 6.,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-292_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{3DDFBED8-064D-43F8-BB35-A0E7BAE39C9F}
74784,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-383_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-383_V1,8/24/2021 20:14:42,,8/17/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-383_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-383_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{10024F50-DAC5-4DC9-A695-09C8130F7700}
74785,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-284_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-284_V1,8/24/2021 20:26:04,,8/12/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-284_V1,Jack Whalen,Jack Whalen,,,,Very steep slope on plot,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-284_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{339A1773-E08D-4C7F-B86C-6176AA91C88F}
74786,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-288_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-288_V1,8/24/2021 20:26:05,,8/13/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-288_V1,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-288_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{BF78C016-14E2-47A2-9415-EE2FDCA1CAB9}
74787,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-280_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-280_V1,8/24/2021 20:26:07,,8/13/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-280_V1,Jack Whalen,Jack Whalen,,,,"38.181687N, 108.478810W",2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-280_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{F01FA163-7E96-4066-850E-511D77C2AB6F}
74875,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-276_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-276_V1,9/14/2021 17:18:22,,8/26/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-276_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-276_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{728C911D-0684-406C-9CB9-6568B33CD4D7}
74876,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-152_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-152_V1,9/14/2021 17:18:24,,8/26/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-152_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-152_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{88C9688E-EFDE-4F76-B9C7-3AE6264EE66A}
74877,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-281_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-281_V1,9/14/2021 17:18:36,,8/29/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-281_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-281_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{88B4D7BA-79C7-4096-9F9F-7213C0C328A4}
74878,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-382_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-382_V1,9/14/2021 17:18:48,,9/8/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-382_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-382_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{B2230650-9E00-40D0-8B13-3F5DCC26FD6F}
74879,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-282_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-282_V1,9/14/2021 17:18:49,,9/11/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-282_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-282_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{ACBFAEBA-C605-441C-8B33-3661D7A0E58D}
74880,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-153_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-153_V1,9/14/2021 17:35:33,,8/25/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-153_V1,Tyver Butler,Tyver Butler,,,," not sampled due to Continuous Boulder on soil surface, ",2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-153_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{36FEAEEB-FCF8-4CD9-A976-C0F6C9C9C640}
74881,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-094_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-094_V1,9/14/2021 17:35:34,,8/28/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-094_V1,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-094_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{D0F8B661-6E88-4D4F-A590-D5FF599F508D}
74882,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-093_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-093_V1,9/14/2021 17:35:35,,8/30/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-093_V1,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-093_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{5ECB58AB-C5E3-4BEB-81F0-2706C6A17F47}
74883,CO_CO_Uncompahgre_Field_Office_LUP_2018_GR-024_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_GR-024_V1,9/14/2021 17:35:36,,9/13/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_GR-024_V1,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_GR-024_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{1501CD04-B494-47B0-99B5-F921A1900B70}
74948,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-091_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-091_V1,10/12/2021 22:03:55,,9/22/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-091_V1,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_MMS-091_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{3158AD29-BD58-4914-9039-FD0D03991BC9}
74949,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-SS-06_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-SS-06_V3,10/12/2021 22:03:56,,9/24/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-SS-06_V3,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-SS-06_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{1E7205AC-EEDD-4193-8157-E9179F34374F}
74950,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-388_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-388_V1,10/12/2021 22:03:57,,10/1/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-388_V1,Taylor Prentice,Taylor Prentice,,,,,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SD-388_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{86302775-AFA3-4370-9A74-DDEB7C015E8B}
74951,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-291_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-291_V1,10/12/2021 22:03:58,,10/2/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-291_V1,Tyver Butler,Tyver Butler,,,,"Line 1, position 16 was moved standard distance length to bypass a boulder. Soil ped taken at 18.4 meters",2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_SS-291_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{F5D9F9EE-FEFE-484D-949C-DB0B3C6EE0A0}
74952,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-30_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-30_V3,10/12/2021 22:03:58,,10/8/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-30_V3,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-30_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{80B92EA5-7B14-4688-A07B-66C7A9E1AA16}
74953,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-UN-04_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-UN-04_V3,10/12/2021 22:04:00,,10/9/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-UN-04_V3,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-UN-04_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{B771199C-86D4-449F-8828-8A872313D132}
74954,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-03_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-03_V3,10/12/2021 22:04:01,,10/11/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-03_V3,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-03_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{05784CB8-C8ED-4520-B9F9-2F9A88D3545E}
74955,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-15_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-15_V3,10/13/2021 15:38:40,,9/24/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-15_V3,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-15_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{156D3BE8-CD43-4001-9599-0B8989B3D497}
74956,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-01_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-01_V3,10/13/2021 15:38:42,,9/25/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-01_V3,Jack Whalen,Jack Whalen,,,,"

",2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-01_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{C8A86647-1C0B-48B4-8F0E-E8CC1B841570}
74957,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-150_V1,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-150_V1,10/13/2021 15:38:43,,10/3/2021 18:00:00,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-150_V1,Jack Whalen,Jack Whalen,,,,Raft trip. Ran out of DI water. Used soil temp tap water.,2021-09-01,CO_CO_Uncompahgre_Field_Office_LUP_2018_PJ-150_V12021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{4EB4EFCF-59FE-4D18-BEC6-057809814054}
74958,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-02_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-02_V3,10/13/2021 15:38:44,,10/8/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-02_V3,Tyver Butler,Tyver Butler,,,,"T2 pos6 not sampled due to Bedro, T3 pos6 not sampled due to Bedrock, ",2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-02_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{C6F84427-C975-40E4-9780-411A43150720}
74959,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-29_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-29_V3,10/13/2021 15:38:46,,10/9/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-29_V3,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-29_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{9D0DE410-0116-49AA-BD74-2F9403E6133D}
74960,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-12_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-12_V3,10/13/2021 15:38:47,,10/10/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-12_V3,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-12_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{A46A0CD0-44E4-448C-9054-816DEE77D4BC}
74961,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-13_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-13_V3,10/13/2021 15:38:48,,10/10/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-13_V3,Jack Whalen,Jack Whalen,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-13_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{95218B67-A406-4779-A0A1-EE0BA93668F4}
74962,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-14_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-14_V3,10/13/2021 15:38:50,,10/10/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-14_V3,Tyver Butler,Tyver Butler,,,,,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-14_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{0340307D-49C4-4E8E-BE58-CA87D94C6DA3}
74972,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-11_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-11_V3,10/29/2021 16:46:10,,10/27/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-11_V3,Tyver Butler,Taylor Prentice,,,,Not correct gps as crew member fotgot to input data in the field,2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-11_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{C047BA7E-5A8A-4BAC-A899-CB8BBB5396BE}
74973,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-04_V3,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-04_V3,10/29/2021 16:46:12,,10/27/2021 18:00:00,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-04_V3,Tyver Butler,Taylor Prentice,,,,"Not correct gps as crew member fotgot to input data in the field
All trees dead due to fire in 2018",2021-09-01,CO_CO_Bull_Draw_Fire_ESR_2019_Bull-Draw-ESR-Site-04_V32021-09-01,CO2021DownloadCleaned.gdb,DBROWNING,3/30/2022 15:26:19,DBROWNING,3/30/2022 15:26:19,{B53A5255-6FA4-470A-8553-A0F3AE0E0920}
84411,CO_SWDO_FUELS_2022_Transfer_Road_3_V1,CO_SWDO_FUELS_2022_Transfer_Road_3_V1,6/16/2022 14:16:45,,6/3/2022 18:00:00,CO_SWDO_FUELS_2022_Transfer_Road_3_V1,Cragen Davies,Hannah Lovell,,,,"T1 pos2 not sampled due to Too untable to sample, ",2022-09-01,CO_SWDO_FUELS_2022_Transfer_Road_3_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:31,DBROWNING,2/8/2023 18:12:31,{2B3375E9-2DF2-49D8-B205-8DFF7A70A359}
84414,CO_UFO_GUSG_2022_BlackRidge_006_V1,CO_UFO_GUSG_2022_BlackRidge_006_V1,8/9/2022 22:29:51,,8/5/2022 18:00:00,CO_UFO_GUSG_2022_BlackRidge_006_V1,Naomi Oberg,Naomi Oberg,,,,,2022-09-01,CO_UFO_GUSG_2022_BlackRidge_006_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:31,DBROWNING,2/8/2023 18:12:31,{2BEBCF3A-2819-4452-8DA3-ABF26FF4C202}
84416,CO_UFO_GUSG_2022_GreenMtnEast_247_V1,CO_UFO_GUSG_2022_GreenMtnEast_247_V1,6/9/2022 19:57:46,,5/28/2022 18:00:00,CO_UFO_GUSG_2022_GreenMtnEast_247_V1,Naomi Oberg,Naomi Oberg,,,,,2022-09-01,CO_UFO_GUSG_2022_GreenMtnEast_247_V12022-09-01,CO2022DownloadCleaned.gdb,DBROWNING,2/8/2023 18:12:31,DBROWNING,2/8/2023 18:12:31,{2DE3EC1A-8E3E-4116-B632-23C56EB2702A}
