OBJECTID,RecKey,BoxNum,Line1,Line2,Line3,Line4,Line5,Line6,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Pos17,Pos18,Veg1,Veg2,Veg3,Veg4,Veg5,Veg6,Veg7,Veg8,Veg9,Veg10,Veg11,Veg12,Veg13,Veg14,Veg15,Veg16,Veg17,Veg18,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Rating14,Rating15,Rating16,Rating17,Rating18,Hydro1,Hydro2,Hydro3,Hydro4,Hydro5,Hydro6,Hydro7,Hydro8,Hydro9,Hydro10,Hydro11,Hydro12,Hydro13,Hydro14,Hydro15,Hydro16,Hydro17,Hydro18,DateLoadedInDb,PrimaryKey,DBKey,created_user,created_date,last_edited_user,last_edited_date,GlobalID
153765,1910251145465830,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-01,19092113205733612019-09-01,CO_UncompahgreFO_ESR_2019_5-4_02.mdb,DBROWNING,6/23/2020 23:37:01,DBROWNING,6/23/2020 23:37:01,{F8FC0DC2-31F3-4837-B9ED-9D47CD9B5542}
156797,CO_UFO-2020_SS-257_V1,,,,,,,,,,,,,,,,,,,,,,,,,,M,NC,NC,NC,NC,U,M,NC,U,NC,T,T,NC,NC,NC,NC,NC,Sh,6,2,4,1,1,,6,1,,1,1,1,1,4,1,1,1,1,0,,,,,,0,,,,,,,,,,,,2020-09-01,CO_UFO-2020_SS-257_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{C24A00AF-B9A6-4F17-9CE9-B398441A3C13}
156798,CO_UFO-2020_SD-366_V1,,,,,,,,,,,,,,,,,,,,,,,,,,Sh,Sh,NC,F,NC,NC,NC,NC,NC,NC,NC,NC,F,G,G,G,G,F,4,6,2,6,1,1,2,3,3,4,1,2,3,5,5,5,4,5,,0,,0,,,,,,,,,,,,,,,2020-09-01,CO_UFO-2020_SD-366_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{DD4BFC8D-F4E6-4617-9999-80574B5D5393}
156799,CO_UFO-2020_SD-361_V1,,,,,,,,,,,,,,,,,,,,,,,,,,G,M,M,NC,M,M,M,Sh,U,M,M,NC,NC,NC,NC,NC,NC,M,5,6,6,5,6,6,6,1,,6,6,2,1,1,1,1,6,6,,0,0,,0,0,0,,,0,0,,,,,,0,0,2020-09-01,CO_UFO-2020_SD-361_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{B161E599-88DF-43D6-9B17-C9E8CB0E70EA}
156800,CO_UFO-2020_SD-364_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,F,M,M,NC,NC,Sh,Sh,M,M,NC,F,Sh,F,F,F,5,6,3,6,6,6,6,1,5,6,6,6,6,6,1,6,6,4,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,,2020-09-01,CO_UFO-2020_SD-364_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{71A69B24-5EC0-45DB-ABD3-3A5DFD119689}
156801,CO_UFO-2020_SD-357_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,G,G,Sh,G,NC,NC,G,G,U,NC,NC,NC,G,G,G,G,G,2,6,5,6,3,3,4,2,2,,1,1,3,3,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-01,CO_UFO-2020_SD-357_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{51B1AFAC-CCDE-4B90-8924-240A25A118D3}
156802,CO_UFO-2020_SD-365_V1,,,,,,,,,,,,,,,,,,,,,,,,,,G,G,G,Sh,Sh,Sh,NC,G,NC,Sh,NC,G,G,G,NC,NC,Sh,NC,2,1,3,3,2,3,1,3,2,2,2,2,3,4,1,3,3,1,,,,,,,,,,,,,,,,,,,2020-09-01,CO_UFO-2020_SD-365_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{702EC697-9745-4F1A-A1CB-C02C9FBAA9D2}
156840,CO_UFO-2020_SS-267_V1,,,,,,,,,,,,,,,,,,,,,,,,,,G,F,NC,NC,NC,NC,NC,Sh,NC,NC,Sh,NC,G,G,G,NC,NC,Sh,2,5,1,2,6,4,3,6,4,5,6,2,4,3,1,3,3,1,,,,,0,,,0,,,0,,,,,,,,2020-09-01,CO_UFO-2020_SS-267_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{BA2EB971-CA17-4D43-8069-30A524D266E7}
156841,CO_UFO-2020_SS-268_V1,,,,,,,,,,,,,,,,,,,,,,,,,,Sh,F,NC,Sh,M,Sh,M,NC,M,NC,M,M,T,M,M,NC,NC,M,1,6,5,6,6,6,6,1,6,6,6,6,4,6,6,5,6,6,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,2020-09-01,CO_UFO-2020_SS-268_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{1F0642DA-78EF-40C2-A2BB-FA06E9D2BA34}
156842,CO_UFO-2020_SS-260_V1,,,,,,,,,,,,,,,,,,,,,,,,,,T,M,M,NC,NC,M,M,M,NC,T,NC,T,M,T,M,NC,NC,NC,1,6,6,5,4,6,6,6,3,3,4,3,6,2,6,5,2,3,,0,0,,,0,0,0,,,,,0,,0,,,,2020-09-01,CO_UFO-2020_SS-260_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{6D585479-FD5B-4BB2-86DA-8243C0E684A3}
156843,CO_UFO-2020_GR-023_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,U,M,T,T,NC,M,M,NC,M,T,U,M,U,M,NC,NC,NC,4,,6,4,1,4,6,6,5,6,3,,6,,6,3,3,1,,,0,,,,0,0,,0,,,0,,0,,,,2020-09-01,CO_UFO-2020_GR-023_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{4AFA67C4-D81D-4BD5-BF04-A182F1537C69}
156844,CO_UFO-2020_SS-264_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,M,U,U,Sh,Sh,NC,NC,F,F,NC,NC,T,Sh,Sh,NC,1,4,2,6,,,6,1,6,6,6,6,4,6,6,3,3,5,,,,0,,,0,,0,0,0,0,,0,0,,,,2020-09-01,CO_UFO-2020_SS-264_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{352FB728-0D68-4343-B88C-5DF078A87245}
156845,CO_UFO-2020_RI-199_V1,,,,,,,,,,,,,,,,,,,,,,,,,,G,NC,G,NC,F,G,NC,NC,G,NC,G,G,Sh,Sh,G,NC,G,G,1,1,6,1,1,1,1,5,1,1,2,1,1,6,1,2,2,1,,,0,,,,,,,,,,,0,,,,,2020-09-01,CO_UFO-2020_RI-199_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{C3051D0A-F4B8-45A8-8E81-795AB378BD24}
156861,CO_UFO-2020_OT-113_V1,,,,,,,,,,,,,,,,,,,,,,,,,,U,NC,Sh,U,Sh,U,NC,NC,U,U,U,U,NC,NC,U,U,NC,NC,,6,4,,1,,6,6,,,,,1,1,,,4,4,,0,,,,,0,0,,,,,,,,,,,2020-09-01,CO_UFO-2020_OT-113_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{9F306E10-BCAE-4ED6-8BF2-3F2571B3394D}
156879,CO_UFO-2020_SD-360_V1,,,,,,,,,,,,,,,,,,,,,,,,,,Sh,Sh,Sh,NC,F,F,Sh,F,NC,NC,F,F,F,F,NC,NC,Sh,U,6,6,6,6,5,4,6,4,6,1,6,5,6,6,6,5,6,,0,0,0,0,,,0,,0,,0,,0,0,0,,0,,2020-09-01,CO_UFO-2020_SD-360_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{4AB5A1F4-F3F9-4957-A467-764F50B966CD}
156880,CO_UFO-2020_SD-356_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,F,F,F,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,M,6,6,5,5,4,6,5,6,5,6,6,6,2,5,6,1,1,6,0,0,,,,0,,0,,0,0,0,,,0,,,0,2020-09-01,CO_UFO-2020_SD-356_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{BB4593EA-003C-4894-A259-687D05299FC3}
156881,CO_UFO-2020_SS-261_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,NC,T,NC,NC,NC,T,T,NC,NC,NC,NC,T,T,NC,T,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,4,6,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,2020-09-01,CO_UFO-2020_SS-261_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{EC1B38AC-142B-4783-AD48-87954660FCEE}
156899,CO_UFO-2020_RI-198_V1,,,,,,,,,,,,,,,,,,,,,,,,,,M,U,NC,U,NC,U,Sh,NC,U,U,T,M,U,U,NC,M,U,NC,6,,5,,1,,2,1,,,3,6,,,1,6,,3,0,,,,,,,,,,,0,,,,0,,,2020-09-01,CO_UFO-2020_RI-198_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{D0D8B17B-BE83-49F9-8F46-CFE62D89F598}
156912,CO_UFO-2020_PP-173_V1,,,,,,,,,,,,,,,,,,,,,,,,,,M,M,M,NC,NC,M,M,M,M,NC,F,G,M,Sh,NC,NC,NC,NC,6,6,6,1,1,6,6,6,6,3,3,3,6,1,1,1,2,2,0,0,0,,,0,0,0,0,,,,0,,,,,,2020-09-01,CO_UFO-2020_PP-173_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{B9E55CDA-2D25-433D-A702-E094F023F7D8}
156913,CO_UFO-2020_SS-269_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,M,Sh,NC,NC,M,Sh,NC,M,M,M,NC,M,M,NC,M,2,1,2,6,1,2,2,6,2,2,6,6,6,2,6,6,1,6,,,,0,,,,0,,,0,0,0,,0,0,,0,2020-09-01,CO_UFO-2020_SS-269_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{AADC637F-4C6E-404C-9762-B5F1F1B3A234}
156914,CO_UFO-2020_SD-355_V1,,,,,,,,,,,,,,,,,,,,,,,,,,G,NC,NC,G,NC,G,F,Sh,NC,G,Sh,Sh,G,NC,F,NC,Sh,Sh,2,1,1,6,1,6,1,1,1,6,5,4,5,1,1,3,1,3,,,,0,,0,,,,0,,,,,,,,,2020-09-01,CO_UFO-2020_SD-355_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{E334A8AE-C959-4391-B6DE-ED8838EE8968}
156915,CO_UFO-2020_SS-258_V1,,,,,,,,,,,,,,,,,,,,,,,,,,T,NC,NC,Sh,M,F,F,NC,G,NC,NC,U,NC,M,U,M,NC,U,1,1,1,4,6,2,2,6,4,1,2,,5,6,,6,4,,,,,,0,,,0,,,,,,0,,0,,,2020-09-01,CO_UFO-2020_SS-258_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{E4E85EA1-C69A-4013-B0D8-B950536E162B}
156916,CO_UFO-2020_SD-363_V1,,,,,,,,,,,,,,,,,,,,,,,,,,Sh,NC,NC,NC,NC,F,F,NC,Sh,NC,NC,G,Sh,G,G,F,NC,NC,4,1,1,1,1,4,2,6,1,6,1,6,3,1,6,2,2,1,,,,,,,,0,,0,,0,,,0,,,,2020-09-01,CO_UFO-2020_SD-363_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{D63E9262-47F1-42C8-B70C-6AD2C1B490F9}
156917,CO_UFO-2020_SS-265_V1,,,,,,,,,,,,,,,,,,,,,,,,,,T,M,M,T,T,M,NC,NC,NC,F,Sh,M,T,NC,NC,NC,M,NC,1,6,6,5,2,6,5,4,3,3,1,6,1,2,1,5,6,3,,0,0,,,0,,,,,,0,,,,,0,,2020-09-01,CO_UFO-2020_SS-265_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{ECE7A4F2-7854-453E-A040-F10F71597A0C}
156982,CO_UFO-2020_PJ-142_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,U,T,T,T,T,NC,NC,T,G,Sh,Sh,T,NC,U,NC,NC,1,1,,6,6,6,6,4,5,1,5,1,6,2,2,,2,1,,,,0,0,0,0,,,,,,0,,,,,,2020-09-01,CO_UFO-2020_PJ-142_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{95AC0B80-BDA3-479F-ADF9-D68F81AC9801}
156983,CO_UFO-2020_SD-368_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,G,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,NC,G,NC,Sh,NC,NC,3,6,6,5,6,2,3,4,3,3,2,2,2,2,3,1,2,3,,0,0,,0,,,,,,,,,,,,,,2020-09-01,CO_UFO-2020_SD-368_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{55C361C0-DA03-4118-A8BF-DD921D70E7D0}
156984,CO_UFO-2020_SS-255_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,Sh,NC,NC,NC,T,NC,G,T,T,NC,T,F,Sh,Sh,NC,T,5,6,3,1,1,1,6,3,3,6,6,1,6,3,6,3,2,6,,0,,,,,0,,,0,0,,0,,0,,,0,2020-09-01,CO_UFO-2020_SS-255_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{08781B1F-1213-41DA-8FB3-2431590D5D5B}
156985,CO_UFO-2020_MMS-087_V1,,,,,,,,,,,,,,,,,,,,,,,,,,T,NC,NC,NC,NC,Sh,T,NC,NC,NC,NC,NC,T,NC,NC,NC,NC,U,1,2,1,1,1,1,1,1,1,1,1,3,6,1,1,1,2,,,,,,,,,,,,,,0,,,,,,2020-09-01,CO_UFO-2020_MMS-087_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{CE2CA6FD-8B7D-4761-B839-1193F97847F9}
156986,CO_UFO-2020_SD-359_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,NC,NC,NC,NC,NC,M,NC,G,G,NC,F,NC,NC,NC,F,1,1,1,1,3,1,2,4,6,1,5,2,3,4,1,2,1,6,,,,,,,,,0,,,,,,,,,0,2020-09-01,CO_UFO-2020_SD-359_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{27001764-E2DF-40B3-9233-92586CFA6A2A}
156987,CO_UFO-2020_SS-259_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,Sh,NC,M,M,NC,M,NC,G,NC,NC,F,NC,F,NC,T,NC,U,6,6,1,6,6,4,6,1,1,4,3,5,6,6,1,4,4,,0,0,,0,0,,0,,,,,,0,0,,,,,2020-09-01,CO_UFO-2020_SS-259_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{1E7B02FF-8FC8-47CE-8240-2FE907663A88}
156988,CO_UFO-2020_PJ-143_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,T,M,M,Sh,NC,Sh,NC,T,NC,NC,F,M,NC,NC,Sh,NC,T,2,5,6,6,1,1,1,1,5,1,1,1,6,2,2,5,3,2,,,0,0,,,,,,,,,0,,,,,,2020-09-01,CO_UFO-2020_PJ-143_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{55591969-21D7-43EA-9718-EC2223B551FE}
156989,CO_UFO-2020_MMS-088_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,U,M,U,M,Sh,NC,F,M,NC,M,M,NC,M,M,NC,M,1,1,,6,,6,1,1,3,6,1,6,6,1,6,6,4,6,,,,0,,0,,,,0,,0,0,,0,0,,0,2020-09-01,CO_UFO-2020_MMS-088_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{616AB53D-8AD9-4224-8D48-5F97E66663D7}
156990,CO_UFO-2020_MMS-083_V1,,,,,,,,,,,,,,,,,,,,,,,,,,M,M,Sh,Sh,M,M,M,M,NC,M,M,NC,NC,M,M,M,M,M,6,6,6,1,6,6,6,6,5,6,6,3,3,6,6,6,6,6,0,0,0,,0,0,0,0,,0,0,,,0,0,0,0,0,2020-09-01,CO_UFO-2020_MMS-083_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{7CE99284-FAB7-429F-8BDD-0552F6BFA379}
156991,CO_UFO-2020_SS-262_V1,,,,,,,,,,,,,,,,,,,,,,,,,,U,NC,F,NC,NC,G,NC,NC,NC,NC,NC,G,NC,U,NC,NC,Sh,NC,,3,4,1,5,6,1,1,1,1,1,3,5,,6,1,2,1,,,,,,0,,,,,,,,,0,,,,2020-09-01,CO_UFO-2020_SS-262_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{8821B2FE-34E5-4B24-B00A-C945593B43F6}
157102,CO_UFO-2020_SS-270_V1,,,,,,,,,,,,,,,,,,,,,,,,,,G,G,G,G,G,G,F,NC,Sh,G,G,Sh,M,M,F,G,NC,F,6,4,6,6,6,6,4,1,4,6,6,4,6,6,5,1,1,5,0,,0,0,0,0,,,,0,0,,0,0,,,,,2020-09-01,CO_UFO-2020_SS-270_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{2C0CC56A-224B-4EE1-B107-AF541B0B227F}
157103,CO_UFO-2020_SD-358_V1,,,,,,,,,,,,,,,,,,,,,,,,,,T,NC,M,T,M,M,NC,NC,M,T,T,M,NC,NC,T,NC,NC,NC,4,3,6,4,6,6,4,1,6,2,1,6,1,1,6,3,1,1,,,0,,0,0,,,0,,,0,,,0,,,,2020-09-01,CO_UFO-2020_SD-358_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{0062F946-4535-4C63-AE55-41028B33B85C}
157104,CO_UFO-2020_PJ-146_V1,,,,,,,,,,,,,,,,,,,,,,,,,,F,NC,NC,NC,F,NC,F,NC,F,F,NC,G,NC,F,F,F,F,F,3,3,1,1,1,1,1,2,1,1,5,1,3,1,5,3,2,1,,,,,,,,,,,,,,,,,,,2020-09-01,CO_UFO-2020_PJ-146_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{747097DC-D851-4A90-BC5A-63D2FF4B7A38}
157106,CO_UFO-2020_SS-256_V1,,,,,,,,,,,,,,,,,,,,,,,,,,T,NC,NC,F,NC,NC,M,NC,M,NC,NC,M,T,NC,NC,NC,NC,NC,1,1,2,3,2,1,6,5,6,3,2,6,1,1,1,2,2,1,,,,,,,0,,0,,,0,,,,,,,2020-09-01,CO_UFO-2020_SS-256_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{945505F8-84A2-4DBF-B828-12E487D2BA5F}
157107,CO_UFO-2020_MMS-084_V1,,,,,,,,,,,,,,,,,,,,,,,,,,F,G,F,M,M,M,M,G,G,M,Sh,G,G,G,G,NC,G,NC,4,3,1,6,6,6,6,4,6,6,6,4,1,6,3,1,5,6,,,,0,0,0,0,,0,0,0,,,0,,,,0,2020-09-01,CO_UFO-2020_MMS-084_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{9FF074C9-48CB-4D3E-81ED-DDC55443487A}
157108,CO_UFO-2020_SD-362_V1,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,T,NC,T,NC,T,NC,NC,T,T,NC,T,NC,NC,NC,NC,NC,1,1,6,1,6,1,6,1,2,1,6,1,1,1,1,1,1,1,,,0,,0,,0,,,,0,,,,,,,,2020-09-01,CO_UFO-2020_SD-362_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{81550F30-0B07-4C3A-B89E-610A69F1A1A1}
157132,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-02_V2,,,,,,,,,,,,,,,,,,,,,,,,,,NC,F,NC,T,Sh,NC,NC,NC,NC,NC,T,NC,T,NC,NC,NC,NC,U,2,3,2,4,6,3,1,4,6,3,4,3,1,1,2,6,1,,,,,,0,,,,0,,,,,,,0,,,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-02_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{7F4EFAF2-38C3-4E6B-BCCE-91D8844BE0D4}
157133,CO_UFO-2020_RI-200_V1,,,,,,,,,,,,,,,,,,,,,,,,,,M,T,NC,NC,M,T,NC,T,M,M,M,M,NC,NC,NC,T,NC,M,6,2,2,5,6,1,4,1,6,6,6,6,1,5,4,2,5,6,0,,,,0,,,,0,0,0,0,,,,,,0,2020-09-01,CO_UFO-2020_RI-200_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{07CE661B-A363-4A27-A985-3D6656160DEB}
157134,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-29_V2,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,F,F,Sh,NC,NC,F,F,NC,NC,F,NC,Sh,F,F,NC,1,3,2,4,1,1,3,1,3,3,1,1,3,2,3,2,3,1,,,,,,,,,,,,,,,,,,,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-29_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{825AA946-9F95-45CE-82A4-C8A7AEBEBC18}
157135,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-30_V2,,,,,,,,,,,,,,,,,,,,,,,,,,NC,NC,NC,NC,F,NC,NC,F,NC,NC,NC,NC,NC,NC,T,NC,F,Sh,1,3,3,3,3,2,1,3,2,3,2,2,1,2,2,2,5,3,,,,,,,,,,,,,,,,,,,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-30_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{662FCCE3-E3C9-469E-89DA-FA268B0A51F4}
157136,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-11_V2,,,,,,,,,,,,,,,,,,,,,,,,,,F,Sh,F,F,NC,F,NC,NC,T,T,F,NC,F,F,NC,NC,F,F,4,3,3,3,5,4,1,1,2,3,2,3,1,3,4,1,2,3,,,,,,,,,,,,,,,,,,,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-11_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{5FAA29F9-907A-4408-9E90-5CA96E0D9B7D}
157137,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-01_V2,,,,,,,,,,,,,,,,,,,,,,,,,,NC,Sh,NC,NC,NC,G,NC,NC,F,Sh,F,NC,NC,G,NC,T,NC,NC,3,1,5,6,3,3,3,3,3,3,3,2,3,3,2,5,3,3,,,,0,,,,,,,,,,,,,,,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-01_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{6E453948-6DEE-4388-91D9-BC09898CA64E}
157138,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-03_V2,,,,,,,,,,,,,,,,,,,,,,,,,,F,NC,NC,F,NC,NC,NC,T,NC,NC,G,NC,NC,NC,NC,G,NC,G,4,3,2,2,5,1,1,2,2,1,5,1,2,2,3,3,5,4,,,,,,,,,,,,,,,,,,,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-03_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{8A95E3F4-FFBE-4560-8E27-8187DC306367}
157149,CO_UFO-2020_MMS-089_V1,,,,,,,,,,,,,,,,,,,,,,,,,,M,M,Sh,M,M,M,M,M,M,M,M,M,M,M,M,M,Sh,M,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,3,6,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2020-09-01,CO_UFO-2020_MMS-089_V12020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{0D3D58B3-5F01-475F-B1F9-4D748F4D5233}
157150,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-04_V2,,,,,,,,,,,,,,,,,,,,,,,,,,NC,Sh,Sh,Sh,NC,NC,G,Sh,Sh,Sh,NC,NC,T,Sh,Sh,G,G,NC,2,3,3,2,2,3,5,3,3,3,1,2,1,1,1,3,2,2,,,,,,,,,,,,,,,,,,,2020-09-01,CO_UFO-Bull-Draw-ESR-2020_Bull-Draw-ESR-Site-04_V22020-09-01,Raw123DataCO2020.gdb,DBROWNING,1/14/2021 17:34:08,DBROWNING,1/14/2021 17:34:08,{9B3CE731-2289-4801-8E72-970E9DF786C0}
